ano,cor_raca,grupo_idade,id_municipio,populacao,tipo_ligacao_rede_geral
2022,Branca,45 a 49 anos,4211603,1,"Não possui ligação com a rede geral - Poço raso, freático ou cacimba"
2022,Indígena,45 a 49 anos,2102101,2,"Não possui ligação com a rede geral - Poço raso, freático ou cacimba"
2022,Preta,45 a 49 anos,2907202,1,"Não possui ligação com a rede geral - Poço raso, freático ou cacimba"
2022,Parda,45 a 49 anos,2907202,4,"Não possui ligação com a rede geral - Poço raso, freático ou cacimba"
2022,Indígena,45 a 49 anos,2921708,1,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Carro-pipa"
2022,Preta,45 a 49 anos,2921708,8,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Carro-pipa"
2022,Parda,45 a 49 anos,3161106,8,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Carro-pipa"
2022,Parda,45 a 49 anos,3522703,3,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Poço profundo ou artesiano"
2022,Parda,45 a 49 anos,2512408,2,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Poço profundo ou artesiano"
2022,Indígena,45 a 49 anos,2932507,3,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Poço profundo ou artesiano"
2022,Parda,45 a 49 anos,2905701,6,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Poço raso, freático ou cacimba"
2022,Branca,45 a 49 anos,5004502,6,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Poço raso, freático ou cacimba"
2022,Indígena,55 a 59 anos,2932507,7,"Não possui ligação com a rede geral - Fonte, nascente ou mina"
2022,Preta,55 a 59 anos,3161106,1,"Não possui ligação com a rede geral - Fonte, nascente ou mina"
2022,Parda,55 a 59 anos,4211603,4,"Não possui ligação com a rede geral - Fonte, nascente ou mina"
2022,Amarela,55 a 59 anos,4311809,1,"Possui ligação à rede geral, mas utiliza principalmente outra forma"
2022,Preta,55 a 59 anos,4313102,4,"Possui ligação à rede geral, mas utiliza principalmente outra forma"
2022,Preta,55 a 59 anos,2907202,4,"Possui ligação à rede geral, mas utiliza principalmente outra forma"
2022,Parda,55 a 59 anos,4313102,4,"Possui ligação à rede geral, mas utiliza principalmente outra forma"
2022,Indígena,55 a 59 anos,2923902,9,"Possui ligação à rede geral, mas utiliza principalmente outra forma"
2022,Indígena,55 a 59 anos,2923902,5,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Carro-pipa"
2022,Parda,55 a 59 anos,2601904,1,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Poço profundo ou artesiano"
2022,Indígena,55 a 59 anos,2511905,1,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Poço profundo ou artesiano"
2022,Branca,55 a 59 anos,2101608,1,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Poço raso, freático ou cacimba"
2022,Parda,55 a 59 anos,2921500,1,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Rios, açudes, córregos, lagos e igarapés"
2022,Parda,55 a 59 anos,2802601,1,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Rios, açudes, córregos, lagos e igarapés"
2022,Preta,60 a 64 anos,4311809,3,Não possui ligação com a rede geral
2022,Preta,60 a 64 anos,4309753,2,Não possui ligação com a rede geral
2022,Indígena,60 a 64 anos,4211603,1,Não possui ligação com a rede geral
2022,Amarela,60 a 64 anos,3534708,3,Não possui ligação com a rede geral
2022,Amarela,60 a 64 anos,3108404,1,Possui ligação à rede geral e a utiliza como forma principal
2022,Indígena,60 a 64 anos,2921500,1,Possui ligação à rede geral e a utiliza como forma principal
2022,Amarela,60 a 64 anos,3161106,6,Possui ligação à rede geral e a utiliza como forma principal
2022,Parda,60 a 64 anos,2101608,4,"Não possui ligação com a rede geral - Fonte, nascente ou mina"
2022,Parda,60 a 64 anos,3108404,7,Não possui ligação com a rede geral - Poço profundo ou artesiano
2022,Amarela,60 a 64 anos,3534708,2,Não possui ligação com a rede geral - Poço profundo ou artesiano
2022,Preta,60 a 64 anos,2921500,1,"Possui ligação à rede geral, mas utiliza principalmente outra forma"
2022,Preta,60 a 64 anos,4108809,4,"Possui ligação à rede geral, mas utiliza principalmente outra forma"
2022,Indígena,60 a 64 anos,2932507,2,"Possui ligação à rede geral, mas utiliza principalmente outra forma"
2022,Parda,60 a 64 anos,4313102,2,"Não possui ligação com a rede geral - Poço raso, freático ou cacimba"
2022,Parda,60 a 64 anos,5002407,4,"Não possui ligação com a rede geral - Poço raso, freático ou cacimba"
2022,Amarela,60 a 64 anos,2101608,1,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Poço profundo ou artesiano"
2022,Parda,60 a 64 anos,2511905,9,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Poço raso, freático ou cacimba"
2022,Branca,60 a 64 anos,2932507,7,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Poço raso, freático ou cacimba"
2022,Branca,60 a 64 anos,2511905,2,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Poço raso, freático ou cacimba"
2022,Branca,60 a 64 anos,3534708,1,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Rios, açudes, córregos, lagos e igarapés"
2022,Indígena,60 a 64 anos,5004502,1,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Rios, açudes, córregos, lagos e igarapés"
2022,Amarela,65 a 69 anos,4108809,3,Não possui ligação com a rede geral
2022,Amarela,65 a 69 anos,5002407,2,Possui ligação à rede geral e a utiliza como forma principal
2022,Preta,65 a 69 anos,4211603,9,Possui ligação à rede geral e a utiliza como forma principal
2022,Amarela,65 a 69 anos,2905701,1,"Não possui ligação com a rede geral - Fonte, nascente ou mina"
2022,Parda,65 a 69 anos,5002407,1,"Não possui ligação com a rede geral - Fonte, nascente ou mina"
2022,Parda,65 a 69 anos,2923902,1,Não possui ligação com a rede geral - Poço profundo ou artesiano
2022,Branca,65 a 69 anos,2601904,3,Não possui ligação com a rede geral - Poço profundo ou artesiano
2022,Parda,65 a 69 anos,2601904,4,Não possui ligação com a rede geral - Poço profundo ou artesiano
2022,Preta,65 a 69 anos,4108809,1,Não possui ligação com a rede geral - Poço profundo ou artesiano
2022,Parda,65 a 69 anos,4300901,1,Não possui ligação com a rede geral - Poço profundo ou artesiano
2022,Indígena,65 a 69 anos,5002407,4,Não possui ligação com a rede geral - Poço profundo ou artesiano
2022,Parda,65 a 69 anos,2512408,8,"Possui ligação à rede geral, mas utiliza principalmente outra forma"
2022,Preta,65 a 69 anos,4309753,3,"Possui ligação à rede geral, mas utiliza principalmente outra forma"
2022,Preta,65 a 69 anos,4313102,1,"Possui ligação à rede geral, mas utiliza principalmente outra forma"
2022,Parda,65 a 69 anos,3534708,2,"Possui ligação à rede geral, mas utiliza principalmente outra forma"
2022,Parda,65 a 69 anos,4306304,2,"Possui ligação à rede geral, mas utiliza principalmente outra forma"
2022,Parda,65 a 69 anos,2907202,4,"Não possui ligação com a rede geral - Poço raso, freático ou cacimba"
2022,Parda,65 a 69 anos,2601904,8,"Não possui ligação com a rede geral - Poço raso, freático ou cacimba"
2022,Parda,65 a 69 anos,5002407,7,"Não possui ligação com a rede geral - Poço raso, freático ou cacimba"
2022,Preta,65 a 69 anos,2921708,1,"Não possui ligação com a rede geral - Poço raso, freático ou cacimba"
2022,Branca,65 a 69 anos,2907202,7,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Carro-pipa"
2022,Branca,65 a 69 anos,2923902,1,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Poço profundo ou artesiano"
2022,Preta,65 a 69 anos,2907202,2,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Rios, açudes, córregos, lagos e igarapés"
2022,Indígena,65 a 69 anos,2932507,1,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Rios, açudes, córregos, lagos e igarapés"
2022,Amarela,70 a 74 anos,3522703,1,Não possui ligação com a rede geral
2022,Preta,70 a 74 anos,4318457,2,Possui ligação à rede geral e a utiliza como forma principal
2022,Amarela,70 a 74 anos,2512408,1,Possui ligação à rede geral e a utiliza como forma principal
2022,Amarela,70 a 74 anos,5002407,5,Possui ligação à rede geral e a utiliza como forma principal
2022,Preta,70 a 74 anos,4306304,2,Possui ligação à rede geral e a utiliza como forma principal
2022,Preta,70 a 74 anos,2102101,1,"Não possui ligação com a rede geral - Fonte, nascente ou mina"
2022,Preta,70 a 74 anos,3522703,1,Não possui ligação com a rede geral - Poço profundo ou artesiano
2022,Amarela,70 a 74 anos,4108809,5,Não possui ligação com a rede geral - Poço profundo ou artesiano
2022,Parda,70 a 74 anos,4306304,2,Não possui ligação com a rede geral - Poço profundo ou artesiano
2022,Parda,70 a 74 anos,2907202,4,"Possui ligação à rede geral, mas utiliza principalmente outra forma"
2022,Amarela,70 a 74 anos,4108809,4,"Possui ligação à rede geral, mas utiliza principalmente outra forma"
2022,Parda,70 a 74 anos,3506409,2,"Possui ligação à rede geral, mas utiliza principalmente outra forma"
2022,Preta,70 a 74 anos,2932507,8,"Possui ligação à rede geral, mas utiliza principalmente outra forma"
2022,Parda,70 a 74 anos,4108809,4,"Não possui ligação com a rede geral - Poço raso, freático ou cacimba"
2022,Branca,70 a 74 anos,3108404,1,"Não possui ligação com a rede geral - Poço raso, freático ou cacimba"
2022,Indígena,70 a 74 anos,5004502,1,"Não possui ligação com a rede geral - Poço raso, freático ou cacimba"
2022,Parda,70 a 74 anos,3506409,1,"Não possui ligação com a rede geral - Poço raso, freático ou cacimba"
2022,Amarela,70 a 74 anos,2932507,1,"Não possui ligação com a rede geral - Poço raso, freático ou cacimba"
2022,Preta,70 a 74 anos,4211603,1,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Poço profundo ou artesiano"
2022,Branca,70 a 74 anos,3506409,7,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Poço profundo ou artesiano"
2022,Amarela,70 a 74 anos,2101608,1,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Poço profundo ou artesiano"
2022,Branca,70 a 74 anos,3108404,2,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Poço profundo ou artesiano"
2022,Parda,70 a 74 anos,4318457,2,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Poço profundo ou artesiano"
2022,Branca,70 a 74 anos,3522703,5,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Poço profundo ou artesiano"
2022,Preta,70 a 74 anos,2102101,8,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Poço raso, freático ou cacimba"
2022,Branca,70 a 74 anos,2101608,8,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Poço raso, freático ou cacimba"
2022,Preta,70 a 74 anos,2932507,1,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Rios, açudes, córregos, lagos e igarapés"
2022,Amarela,75 a 79 anos,2905701,9,Possui ligação à rede geral e a utiliza como forma principal
2022,Preta,75 a 79 anos,4309753,1,"Não possui ligação com a rede geral - Fonte, nascente ou mina"
2022,Parda,75 a 79 anos,2923902,4,"Não possui ligação com a rede geral - Fonte, nascente ou mina"
2022,Amarela,75 a 79 anos,3161106,1,Não possui ligação com a rede geral - Poço profundo ou artesiano
2022,Parda,75 a 79 anos,3522703,3,Não possui ligação com a rede geral - Poço profundo ou artesiano
2022,Parda,75 a 79 anos,3108404,2,"Possui ligação à rede geral, mas utiliza principalmente outra forma"
2022,Parda,75 a 79 anos,5002407,4,"Possui ligação à rede geral, mas utiliza principalmente outra forma"
2022,Branca,75 a 79 anos,3506409,6,"Possui ligação à rede geral, mas utiliza principalmente outra forma"
2022,Amarela,75 a 79 anos,4108809,1,"Possui ligação à rede geral, mas utiliza principalmente outra forma"
2022,Parda,75 a 79 anos,3534708,2,"Não possui ligação com a rede geral - Poço raso, freático ou cacimba"
2022,Branca,75 a 79 anos,2905701,3,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Poço profundo ou artesiano"
2022,Preta,75 a 79 anos,2905701,1,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Poço raso, freático ou cacimba"
2022,Branca,80 a 84 anos,4120705,6,Não possui ligação com a rede geral
2022,Indígena,80 a 84 anos,5002407,7,Não possui ligação com a rede geral
2022,Branca,80 a 84 anos,4318457,2,Não possui ligação com a rede geral
2022,Amarela,80 a 84 anos,2907202,2,Não possui ligação com a rede geral
2022,Preta,80 a 84 anos,2923902,1,Não possui ligação com a rede geral
2022,Indígena,80 a 84 anos,2101608,8,Não possui ligação com a rede geral
2022,Parda,80 a 84 anos,3534708,3,Não possui ligação com a rede geral
2022,Amarela,80 a 84 anos,4311809,1,Possui ligação à rede geral e a utiliza como forma principal
2022,Indígena,80 a 84 anos,2102101,1,Possui ligação à rede geral e a utiliza como forma principal
2022,Parda,80 a 84 anos,4309753,3,Possui ligação à rede geral e a utiliza como forma principal
2022,Parda,80 a 84 anos,2511905,1,"Não possui ligação com a rede geral - Fonte, nascente ou mina"
2022,Preta,80 a 84 anos,2932507,6,"Não possui ligação com a rede geral - Fonte, nascente ou mina"
2022,Preta,80 a 84 anos,2921500,1,"Não possui ligação com a rede geral - Fonte, nascente ou mina"
2022,Parda,80 a 84 anos,2932507,3,Não possui ligação com a rede geral - Poço profundo ou artesiano
2022,Parda,80 a 84 anos,2601904,7,"Possui ligação à rede geral, mas utiliza principalmente outra forma"
2022,Branca,80 a 84 anos,2512408,1,"Possui ligação à rede geral, mas utiliza principalmente outra forma"
2022,Branca,80 a 84 anos,2601904,2,"Não possui ligação com a rede geral - Poço raso, freático ou cacimba"
2022,Parda,80 a 84 anos,3161106,7,"Não possui ligação com a rede geral - Poço raso, freático ou cacimba"
2022,Branca,80 a 84 anos,3506409,1,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Poço profundo ou artesiano"
2022,Preta,80 a 84 anos,5002407,1,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Poço profundo ou artesiano"
2022,Branca,80 a 84 anos,4309753,1,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Poço raso, freático ou cacimba"
2022,Indígena,80 a 84 anos,2923902,1,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Rios, açudes, córregos, lagos e igarapés"
2022,Branca,80 a 84 anos,2102101,2,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Rios, açudes, córregos, lagos e igarapés"
2022,Parda,85 a 89 anos,5004502,6,Não possui ligação com a rede geral
2022,Amarela,85 a 89 anos,3161106,1,Possui ligação à rede geral e a utiliza como forma principal
2022,Branca,85 a 89 anos,4306304,1,"Não possui ligação com a rede geral - Fonte, nascente ou mina"
2022,Amarela,85 a 89 anos,2905701,2,Não possui ligação com a rede geral - Poço profundo ou artesiano
2022,Preta,85 a 89 anos,4306304,1,Não possui ligação com a rede geral - Poço profundo ou artesiano
2022,Indígena,85 a 89 anos,2101608,1,Não possui ligação com a rede geral - Poço profundo ou artesiano
2022,Branca,85 a 89 anos,4108809,3,"Não possui ligação com a rede geral - Poço raso, freático ou cacimba"
2022,Parda,85 a 89 anos,5002407,1,"Não possui ligação com a rede geral - Poço raso, freático ou cacimba"
